PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
Dereon Seabron,NOP,24.0,6,9.2,0.7,2.2,0.308,0.2,0.3,0.5,0.8,1.0,0.833,0.2,1.0,1.2,0.8,0.3,0.2,0.0,0.7,2.3,4.7
Derrick Jones Jr.,DAL,27.0,76,23.5,3.1,6.5,0.483,1.1,3.1,0.343,1.3,1.8,0.713,1.1,2.2,3.3,1.0,0.7,0.7,0.9,1.6,8.6,0.7
Derrick Rose,MEM,35.0,24,16.6,3.2,6.9,0.461,0.6,1.7,0.366,1.0,1.1,0.889,0.3,1.6,1.9,3.3,0.3,0.1,1.3,0.9,8.0,-1.4
Derrick White,BOS,29.0,73,32.6,5.3,11.5,0.461,2.7,6.8,0.396,1.9,2.1,0.901,0.7,3.5,4.2,5.2,1.0,1.2,1.5,2.1,15.2,8.5
Desmond Bane,MEM,26.0,42,34.4,8.6,18.5,0.464,3.3,8.6,0.381,3.3,3.8,0.87,0.9,3.5,4.4,5.5,1.0,0.5,2.7,2.9,23.7,-4.8
Devin Booker,PHX,27.0,68,36.0,9.4,19.2,0.492,2.2,6.1,0.364,6.0,6.7,0.886,0.8,3.7,4.5,6.9,0.9,0.4,2.6,3.0,27.1,4.6
Devin Vassell,SAS,23.0,68,33.1,7.3,15.5,0.472,2.4,6.6,0.372,2.4,3.0,0.801,0.4,3.4,3.8,4.1,1.1,0.3,1.6,1.1,19.5,-4.3
Devonte' Graham,SAS,29.0,23,13.6,1.7,4.7,0.352,1.1,3.6,0.301,0.6,0.7,0.813,0.2,1.3,1.6,2.1,0.4,0.1,0.7,0.6,5.0,1.0
Dexter Dennis,DAL,25.0,4,7.5,2.5,4.8,0.526,0.3,2.0,0.125,0.3,0.8,0.333,0.3,2.0,2.3,1.0,0.0,0.3,0.8,0.3,5.5,-2.3
Dillon Brooks,HOU,28.0,72,30.9,4.6,10.7,0.428,1.8,5.1,0.359,1.7,2.0,0.844,0.7,2.7,3.4,1.7,0.9,0.1,1.2,3.3,12.7,-0.3
Dmytro Skapintsev,NYK,26.0,2,1.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domantas Sabonis,SAC,28.0,82,35.7,7.7,13.0,0.594,0.4,1.1,0.379,3.6,5.1,0.704,3.6,10.1,13.7,8.2,0.9,0.6,3.3,3.0,19.4,0.8
Dominick Barlow,SAS,21.0,33,12.7,1.7,3.4,0.496,0.1,0.3,0.333,0.9,1.3,0.69,1.4,2.1,3.4,1.1,0.4,0.4,0.3,1.4,4.4,-1.0
Donovan Mitchell,CLE,27.0,55,35.3,9.1,19.8,0.462,3.3,9.0,0.368,5.0,5.8,0.865,0.8,4.3,5.1,6.1,1.8,0.5,2.8,2.1,26.6,5.9
Donte DiVincenzo,NYK,27.0,81,29.1,5.5,12.4,0.443,3.5,8.7,0.401,1.1,1.4,0.754,0.8,2.9,3.7,2.7,1.3,0.4,1.4,2.0,15.5,2.0
Dorian Finney-Smith,BKN,31.0,68,28.4,3.2,7.5,0.421,1.7,4.9,0.348,0.5,0.7,0.717,1.6,3.1,4.7,1.6,0.8,0.6,0.9,2.2,8.5,-1.6
Doug McDermott,IND,32.0,64,14.1,1.9,4.4,0.433,1.5,3.6,0.41,0.2,0.3,0.579,0.2,0.8,0.9,1.1,0.3,0.0,0.4,1.0,5.5,-2.2
Draymond Green,GSW,34.0,55,27.1,3.4,6.8,0.497,0.9,2.3,0.395,1.0,1.3,0.73,1.4,5.9,7.2,6.0,1.0,0.9,2.5,3.0,8.6,3.1
Drew Eubanks,PHX,27.0,75,15.6,2.0,3.4,0.601,0.0,0.0,1.0,1.0,1.2,0.774,1.4,2.9,4.3,0.8,0.4,0.8,0.8,1.5,5.1,-1.4
Drew Peterson,BOS,24.0,3,7.6,1.3,2.0,0.667,1.0,1.7,0.6,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.7,0.0,0.3,0.3,3.7,2.7
Dru Smith,MIA,26.0,9,14.5,1.7,3.7,0.455,0.8,1.9,0.412,0.2,0.2,1.0,0.7,0.9,1.6,1.6,1.0,0.3,0.6,1.3,4.3,-4.8
Duncan Robinson,MIA,30.0,68,28.0,4.5,9.9,0.45,2.8,7.0,0.395,1.2,1.3,0.889,0.2,2.3,2.5,2.8,0.7,0.2,1.4,2.4,12.9,0.6
Duop Reath,POR,28.0,68,17.9,3.4,7.3,0.461,1.3,3.6,0.359,1.0,1.4,0.742,1.4,2.3,3.7,1.0,0.5,0.6,0.8,2.4,9.1,-2.8
Dwight Powell,DAL,32.0,63,13.3,1.1,1.7,0.679,0.0,0.0,0.333,1.0,1.4,0.708,1.5,1.9,3.4,1.3,0.4,0.3,0.5,1.8,3.3,0.0
Dylan Windler,ATL,27.0,17,6.4,0.9,1.8,0.5,0.8,1.6,0.481,0.0,0.0,0.0,0.2,0.8,0.9,0.6,0.1,0.0,0.1,0.4,2.5,-0.9
Dyson Daniels,NOP,21.0,61,22.3,2.3,5.1,0.447,0.7,2.2,0.311,0.6,0.9,0.642,1.0,2.9,3.9,2.7,1.4,0.4,1.0,1.7,5.8,1.2
E.J. Liddell,NOP,23.0,8,2.9,0.1,0.8,0.167,0.0,0.6,0.0,0.3,0.3,1.0,0.0,0.6,0.6,0.1,0.3,0.3,0.3,0.3,0.5,-0.5
Emoni Bates,CLE,20.0,15,8.9,1.0,3.3,0.306,0.7,2.2,0.303,0.1,0.3,0.25,0.1,0.9,0.9,0.7,0.1,0.1,0.5,0.3,2.7,-5.6
Eric Gordon,PHX,35.0,68,27.8,4.0,9.1,0.443,2.2,5.8,0.378,0.8,0.9,0.797,0.2,1.6,1.8,2.0,1.0,0.4,1.1,1.2,11.0,1.9
Eugene Omoruyi,WAS,27.0,43,9.1,1.9,3.9,0.485,0.3,1.1,0.283,0.7,1.1,0.653,0.8,1.2,2.0,0.8,0.6,0.1,0.5,1.4,4.8,-3.2
Evan Fournier,DET,31.0,32,18.1,2.5,6.9,0.357,1.0,4.1,0.254,0.9,1.1,0.806,0.2,1.7,1.8,1.5,0.9,0.2,0.7,1.5,6.9,-4.4
Evan Mobley,CLE,23.0,50,30.6,6.4,11.0,0.58,0.4,1.2,0.373,2.5,3.4,0.719,2.2,7.1,9.4,3.2,0.9,1.4,1.8,2.7,15.7,0.7
Filip Petrusev,SAC,24.0,3,3.1,0.3,0.7,0.5,0.0,0.0,0.0,0.3,0.7,0.5,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.0,2.0
Frank Ntilikina,CHA,25.0,5,8.6,0.2,1.8,0.111,0.2,1.6,0.125,0.4,0.4,1.0,0.2,1.0,1.2,0.8,0.0,0.0,0.2,0.8,1.0,-0.2
Franz Wagner,ORL,22.0,72,32.5,7.3,15.2,0.482,1.3,4.6,0.281,3.8,4.4,0.85,1.0,4.3,5.3,3.7,1.1,0.4,1.9,2.3,19.7,2.8
Fred VanVleet,HOU,30.0,73,36.8,5.8,13.9,0.416,3.1,8.0,0.387,2.7,3.1,0.86,0.5,3.4,3.8,8.1,1.4,0.8,1.7,2.5,17.4,2.5
Furkan Korkmaz,PHI,26.0,35,8.6,0.9,2.2,0.395,0.4,1.1,0.35,0.4,0.6,0.7,0.1,0.7,0.9,0.7,0.4,0.1,0.3,0.5,2.5,1.3
GG Jackson,MEM,19.0,48,25.7,5.0,11.7,0.428,2.1,6.0,0.357,2.4,3.2,0.752,1.1,3.0,4.1,1.2,0.6,0.5,1.4,1.3,14.6,-4.0
Gabe Vincent,LAL,28.0,11,19.8,1.4,4.5,0.306,0.3,2.5,0.107,0.1,0.2,0.5,0.4,0.5,0.8,1.9,0.8,0.0,0.5,1.7,3.1,2.8
Garrett Temple,TOR,38.0,27,10.7,1.1,2.9,0.372,0.4,1.5,0.3,0.7,0.8,0.818,0.7,1.0,1.7,1.0,0.4,0.1,0.5,1.0,3.3,-2.9
Garrison Mathews,ATL,27.0,66,15.0,1.6,3.4,0.456,1.3,2.9,0.44,0.5,0.6,0.81,0.3,1.1,1.4,0.6,0.3,0.1,0.3,1.7,4.9,-1.5
Gary Harris,ORL,29.0,54,24.0,2.4,5.5,0.441,1.4,3.8,0.371,0.6,0.8,0.756,0.4,1.2,1.7,1.6,0.9,0.3,0.6,1.7,6.9,1.7
Gary Payton II,GSW,31.0,44,15.5,2.3,4.2,0.563,0.5,1.3,0.364,0.3,0.5,0.609,1.0,1.5,2.6,1.1,0.9,0.4,0.6,1.8,5.5,1.9
Gary Trent Jr.,TOR,25.0,71,28.1,5.1,11.9,0.426,2.5,6.4,0.393,1.0,1.4,0.771,0.4,2.3,2.6,1.7,1.1,0.1,0.7,1.4,13.7,-2.7
Georges Niang,CLE,31.0,82,22.3,3.5,7.7,0.449,1.8,4.8,0.376,0.6,0.7,0.85,0.3,3.1,3.4,1.2,0.4,0.2,0.9,2.3,9.4,0.4
Giannis Antetokounmpo,MIL,29.0,73,35.2,11.5,18.8,0.611,0.5,1.7,0.274,7.0,10.7,0.657,2.7,8.8,11.5,6.5,1.2,1.1,3.4,2.9,30.4,4.6
Goga Bitadze,ORL,24.0,62,15.4,2.0,3.4,0.603,0.0,0.2,0.143,0.9,1.4,0.655,1.8,2.9,4.6,1.3,0.5,1.2,0.7,1.7,5.0,0.4
Gordon Hayward,OKC,34.0,51,24.4,3.7,7.9,0.464,0.7,1.8,0.411,1.7,2.4,0.742,0.7,2.8,3.5,3.1,0.8,0.3,1.3,1.3,9.8,-2.6
Gradey Dick,TOR,20.0,60,21.1,3.2,7.4,0.425,1.5,4.0,0.365,0.7,0.9,0.863,0.5,1.8,2.2,1.1,0.6,0.0,0.8,1.5,8.5,-6.3
Grant Williams,CHA,25.0,76,28.0,3.6,8.0,0.456,1.7,4.4,0.375,1.4,1.8,0.757,1.1,3.1,4.2,2.3,0.6,0.5,1.4,3.0,10.3,-3.2
Grayson Allen,PHX,28.0,75,33.5,4.5,9.1,0.499,2.7,5.9,0.461,1.7,2.0,0.878,0.6,3.3,3.9,3.0,0.9,0.6,1.3,2.1,13.5,3.5
Greg Brown III,DAL,22.0,6,6.6,0.8,1.8,0.455,0.2,0.5,0.333,0.7,1.5,0.444,0.5,1.0,1.5,0.7,0.0,0.7,0.7,0.8,2.5,-1.5
Gui Santos,GSW,22.0,23,8.4,1.2,2.4,0.509,0.4,1.2,0.37,0.7,0.7,0.941,0.7,1.4,2.1,0.6,0.2,0.1,0.3,1.0,3.6,0.7
Hamidou Diallo,WAS,25.0,2,2.4,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,2.0
Harrison Barnes,SAC,32.0,82,29.0,4.2,8.9,0.474,1.8,4.7,0.387,1.9,2.4,0.801,0.8,2.2,3.0,1.2,0.7,0.1,0.7,1.2,12.2,-1.0
Harry Giles III,LAL,26.0,23,4.3,1.0,2.2,0.46,0.1,0.6,0.214,0.3,0.6,0.538,0.5,0.8,1.3,0.3,0.1,0.1,0.3,0.7,2.4,-1.8
Haywood Highsmith,MIA,27.0,66,20.7,2.3,5.0,0.465,1.2,2.9,0.396,0.3,0.5,0.639,1.0,2.2,3.2,1.1,0.8,0.5,0.5,1.8,6.1,0.1
Henri Drell,CHI,24.0,4,7.5,1.0,2.5,0.4,0.5,1.5,0.333,0.3,0.5,0.5,0.3,0.8,1.0,1.0,0.5,0.3,0.5,1.5,2.8,1.5
Herbert Jones,NOP,25.0,76,30.5,3.9,7.7,0.498,1.5,3.6,0.418,1.8,2.1,0.867,1.0,2.6,3.6,2.6,1.4,0.8,1.2,2.9,11.0,3.0
Hunter Tyson,DEN,24.0,18,2.7,0.4,1.1,0.4,0.2,0.8,0.286,0.0,0.0,0.0,0.1,0.4,0.5,0.1,0.1,0.0,0.1,0.6,1.1,0.4
Ibou Badji,POR,21.0,22,10.3,0.6,1.0,0.636,0.0,0.0,0.0,0.3,0.5,0.5,0.9,1.4,2.3,0.6,0.1,0.9,0.7,2.1,1.5,-4.1
Immanuel Quickley,TOR,25.0,68,29.2,5.7,13.1,0.434,2.5,6.4,0.395,3.1,3.6,0.853,0.3,3.6,3.8,4.9,0.7,0.1,1.5,1.8,17.0,-0.5
Isaac Okoro,CLE,23.0,69,27.3,3.4,7.0,0.49,1.2,3.1,0.391,1.3,2.0,0.679,1.0,2.0,3.0,1.9,0.8,0.5,0.8,2.0,9.4,0.6
Isaiah Hartenstein,NYK,26.0,75,25.3,3.1,4.9,0.644,0.0,0.0,0.333,1.5,2.1,0.707,3.3,5.1,8.3,2.5,1.2,1.1,1.2,2.8,7.8,5.4
Isaiah Jackson,IND,22.0,60,12.8,2.6,3.9,0.665,0.0,0.1,0.0,1.2,1.7,0.716,1.6,2.4,4.0,0.8,0.6,1.0,0.7,2.3,6.4,0.5
Isaiah Joe,OKC,24.0,78,18.5,2.8,6.2,0.458,1.9,4.5,0.416,0.6,0.7,0.865,0.4,1.9,2.3,1.3,0.6,0.3,0.6,1.1,8.2,4.5
Isaiah Livers,DET,25.0,23,20.4,1.7,5.0,0.345,1.0,3.3,0.286,0.5,0.8,0.667,0.7,1.4,2.1,1.1,0.6,0.2,0.7,1.9,5.0,-8.7
Isaiah Mobley,CLE,24.0,10,7.2,1.0,2.4,0.417,0.3,1.0,0.3,0.0,0.1,0.0,0.3,0.7,1.0,0.6,0.2,0.0,0.2,0.6,2.3,-3.0
Isaiah Stewart,DET,23.0,46,30.9,4.0,8.3,0.487,1.5,3.8,0.383,1.4,1.8,0.753,1.6,5.0,6.6,1.6,0.4,0.8,1.4,2.2,10.9,-2.9
Isaiah Thomas,PHX,35.0,6,3.2,0.5,1.7,0.3,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.3,-2.3
Isaiah Wong,IND,23.0,1,4.3,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0
Ish Smith,CHA,35.0,43,17.2,1.5,3.7,0.418,0.1,0.2,0.5,0.1,0.1,0.75,0.3,1.5,1.8,3.4,0.4,0.1,1.1,1.1,3.2,-6.5
Ish Wainright,PHX,29.0,11,5.7,0.6,2.2,0.292,0.6,1.8,0.35,0.2,0.2,1.0,0.3,1.0,1.3,0.1,0.4,0.1,0.2,0.7,2.1,-0.4
Ivica Zubac,LAC,27.0,68,26.4,5.0,7.6,0.649,0.0,0.0,0.0,1.8,2.4,0.723,2.9,6.3,9.2,1.4,0.3,1.2,1.2,2.6,11.7,2.7
Izaiah Brockington,NOP,24.0,1,3.4,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
JD Davison,BOS,21.0,8,4.9,0.6,1.5,0.417,0.4,0.9,0.429,0.4,0.5,0.75,0.3,1.0,1.3,1.3,0.1,0.1,0.3,0.5,2.0,2.9
JT Thor,CHA,21.0,63,12.4,1.3,2.9,0.437,0.4,1.3,0.346,0.2,0.3,0.55,0.7,1.6,2.3,0.5,0.2,0.4,0.2,1.0,3.2,-0.8
Ja Morant,MEM,24.0,9,35.3,8.9,18.9,0.471,1.6,5.7,0.275,5.8,7.1,0.813,0.7,4.9,5.6,8.1,0.8,0.6,3.0,2.1,25.1,1.2
JaVale McGee,SAC,36.0,46,7.4,1.7,2.9,0.598,0.0,0.2,0.143,0.6,1.0,0.578,0.9,1.8,2.7,0.4,0.3,0.4,0.7,1.0,4.0,0.2
Jabari Smith Jr.,HOU,21.0,76,31.9,5.0,11.0,0.454,1.8,5.0,0.363,2.0,2.4,0.811,1.8,6.3,8.1,1.6,0.7,0.8,1.2,2.6,13.7,-1.1
Jabari Walker,POR,21.0,72,23.6,3.3,7.1,0.46,0.6,1.9,0.295,1.8,2.4,0.754,2.1,5.0,7.1,1.0,0.6,0.3,0.9,2.4,8.9,-4.7
Jack White,MEM,26.0,4,15.9,0.5,4.0,0.125,0.5,2.5,0.2,0.0,0.0,0.0,1.0,2.0,3.0,0.3,1.0,0.3,0.5,0.8,1.5,-7.0
Jacob Gilyard,BKN,25.0,41,17.0,1.5,3.7,0.4,1.2,3.1,0.405,0.0,0.0,1.0,0.2,0.9,1.1,3.3,0.8,0.1,0.7,1.0,4.2,-4.2
Jacob Toppin,NYK,24.0,9,4.2,0.6,1.0,0.556,0.1,0.4,0.25,0.2,0.2,1.0,0.3,0.4,0.8,0.3,0.0,0.1,0.1,0.3,1.4,-1.8
Jaden Hardy,DAL,21.0,73,13.6,2.7,6.6,0.407,1.1,3.1,0.362,0.8,1.0,0.776,0.3,1.5,1.8,1.5,0.3,0.1,0.8,1.1,7.3,-1.7
Jaden Ivey,DET,22.0,77,28.8,5.4,12.6,0.429,1.6,4.8,0.336,2.9,3.9,0.749,1.1,2.3,3.4,3.8,0.7,0.5,2.5,2.6,15.4,-4.5
Jaden McDaniels,MIN,23.0,72,29.2,4.3,8.7,0.489,1.2,3.5,0.337,0.8,1.1,0.722,0.8,2.3,3.1,1.4,0.9,0.6,1.2,3.0,10.5,2.2
Jaden Springer,BOS,21.0,49,10.3,1.2,3.0,0.399,0.2,1.0,0.208,0.7,0.9,0.833,0.7,0.9,1.6,0.9,0.7,0.3,0.7,1.3,3.3,-0.6
Jae Crowder,MIL,33.0,50,23.1,2.3,5.4,0.422,1.2,3.3,0.349,0.5,0.7,0.722,0.6,2.6,3.2,1.3,0.8,0.2,0.5,1.5,6.2,-1.4
Jae'Sean Tate,HOU,28.0,65,15.9,1.7,3.5,0.472,0.4,1.2,0.299,0.4,0.6,0.667,0.9,2.1,3.0,1.0,0.6,0.2,0.6,2.1,4.1,1.2
Jahmi'us Ramsey,TOR,23.0,7,17.3,2.6,5.9,0.439,0.9,3.1,0.273,0.7,0.9,0.833,0.6,2.6,3.1,1.1,1.0,0.0,1.0,1.4,6.7,-4.0
Jaime Jaquez Jr.,MIA,23.0,75,28.2,4.5,9.3,0.489,0.9,2.7,0.322,1.9,2.3,0.811,1.1,2.7,3.8,2.6,1.0,0.3,1.5,2.2,11.9,1.4
Jake LaRavia,MEM,22.0,35,23.0,3.4,8.7,0.389,1.5,4.5,0.34,2.6,3.1,0.826,1.5,2.2,3.7,1.7,0.8,0.3,1.3,2.0,10.8,-3.3
Jakob Poeltl,TOR,28.0,50,26.4,5.0,7.6,0.656,0.0,0.0,0.0,1.2,2.1,0.551,2.9,5.7,8.6,2.5,0.7,1.5,1.5,3.0,11.1,-0.3
Jalen Brunson,NYK,27.0,77,35.4,10.3,21.4,0.479,2.7,6.8,0.401,5.5,6.5,0.847,0.6,3.1,3.6,6.7,0.9,0.2,2.4,1.9,28.7,6.6
Jalen Crutcher,NOP,24.0,1,2.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jalen Duren,DET,20.0,61,29.1,5.7,9.2,0.619,0.0,0.1,0.0,2.3,3.0,0.79,3.1,8.5,11.6,2.4,0.5,0.8,2.1,3.1,13.8,-5.1
Jalen Green,HOU,22.0,82,31.7,6.9,16.2,0.423,2.5,7.4,0.332,3.5,4.3,0.804,0.5,4.7,5.2,3.5,0.8,0.3,2.3,1.4,19.6,0.4
Jalen Hood-Schifino,LAL,21.0,21,5.2,0.5,2.1,0.222,0.1,0.7,0.133,0.6,1.0,0.6,0.1,0.5,0.6,0.4,0.1,0.1,0.4,0.6,1.6,-2.6
Jalen Johnson,ATL,22.0,56,33.7,6.4,12.5,0.511,1.3,3.6,0.355,1.9,2.6,0.728,1.3,7.4,8.7,3.6,1.2,0.8,1.8,2.4,16.0,-1.4
Jalen McDaniels,TOR,26.0,50,10.8,1.3,3.8,0.344,0.2,1.4,0.169,0.5,0.7,0.73,0.4,1.2,1.6,0.7,0.4,0.1,0.6,1.0,3.4,-3.2
Jalen Pickett,DEN,24.0,27,4.5,0.6,1.3,0.429,0.3,0.9,0.36,0.1,0.1,0.75,0.0,0.5,0.5,0.8,0.1,0.0,0.3,0.5,1.6,0.0
Jalen Slawson,SAC,24.0,12,3.1,0.3,0.5,0.667,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.5,0.6,0.2,0.1,0.1,0.2,0.7,0.7,-0.5
Jalen Smith,IND,24.0,61,17.2,3.8,6.5,0.592,1.0,2.4,0.424,1.2,1.7,0.692,1.8,3.7,5.5,1.0,0.3,0.6,0.7,2.0,9.9,-0.2
Jalen Suggs,ORL,23.0,75,27.0,4.5,9.5,0.471,2.0,5.1,0.397,1.6,2.1,0.756,0.6,2.4,3.1,2.7,1.4,0.6,1.8,2.7,12.6,0.6
Jalen Williams,OKC,23.0,71,31.3,7.5,14.0,0.54,1.5,3.4,0.427,2.5,3.1,0.814,0.5,3.5,4.0,4.5,1.1,0.6,1.7,2.5,19.1,5.4
Jalen Wilson,BKN,23.0,43,15.5,1.8,4.2,0.425,0.6,1.7,0.324,0.9,1.1,0.826,1.1,2.0,3.0,1.0,0.3,0.1,0.4,1.1,5.0,-0.1
Jamal Cain,MIA,25.0,26,10.0,1.3,3.0,0.43,0.4,1.2,0.355,0.7,0.9,0.783,0.6,0.8,1.4,0.4,0.4,0.2,0.3,0.8,3.7,-1.0
Jamal Murray,DEN,27.0,59,31.5,8.0,16.7,0.481,2.5,5.8,0.425,2.7,3.1,0.853,0.7,3.4,4.1,6.5,1.0,0.7,2.1,1.8,21.2,5.3
Jamaree Bouyea,SAS,25.0,9,10.5,1.1,3.1,0.357,0.1,1.0,0.111,0.0,0.0,0.0,0.3,1.8,2.1,1.2,0.1,0.0,1.0,1.1,2.3,-1.7
James Bouknight,CHA,23.0,14,5.8,1.3,2.9,0.439,0.9,2.1,0.433,0.1,0.1,0.5,0.1,0.6,0.6,0.4,0.1,0.1,0.1,0.2,3.6,-0.8
James Harden,LAC,34.0,72,34.3,4.9,11.4,0.428,2.6,6.8,0.381,4.2,4.8,0.878,0.5,4.7,5.1,8.5,1.1,0.8,2.6,1.8,16.6,4.0
James Johnson,IND,37.0,9,5.2,0.3,1.1,0.3,0.0,0.2,0.0,0.2,0.2,1.0,0.1,0.3,0.4,0.9,0.6,0.1,0.6,1.0,0.9,0.6
James Wiseman,DET,23.0,63,17.3,3.0,4.8,0.613,0.0,0.0,0.0,1.1,1.6,0.706,1.7,3.6,5.3,0.9,0.2,0.6,1.0,2.2,7.1,-5.2
Jarace Walker,IND,20.0,33,10.3,1.4,3.3,0.409,0.7,1.7,0.4,0.2,0.3,0.889,0.4,1.5,1.9,1.2,0.5,0.3,0.5,0.9,3.6,0.6
Jared Butler,WAS,23.0,40,14.1,2.5,5.0,0.488,0.6,2.0,0.308,0.8,0.9,0.861,0.2,1.2,1.5,3.2,0.7,0.2,1.3,1.5,6.3,-1.2
Jared Rhoden,DET,24.0,17,14.4,1.9,3.9,0.5,0.7,1.8,0.387,0.3,0.5,0.625,0.2,1.8,1.9,0.8,0.2,0.8,0.4,1.6,4.9,-2.3
Jaren Jackson Jr.,MEM,24.0,66,32.2,7.8,17.6,0.444,1.8,5.5,0.32,5.1,6.3,0.808,1.3,4.2,5.5,2.3,1.2,1.6,2.4,3.6,22.5,-5.2
Jarred Vanderbilt,LAL,25.0,29,20.0,2.0,3.9,0.518,0.3,0.9,0.296,0.8,1.2,0.667,1.4,3.3,4.8,1.2,1.2,0.2,1.0,1.5,5.2,1.5
Jarrett Allen,CLE,26.0,77,31.7,6.7,10.6,0.634,0.0,0.1,0.0,3.0,4.1,0.742,3.2,7.4,10.5,2.7,0.7,1.1,1.6,1.9,16.5,2.6
Jason Preston,UTA,24.0,7,10.2,0.9,2.7,0.316,0.0,0.4,0.0,0.0,0.0,0.0,0.9,1.6,2.4,2.3,0.3,0.1,0.3,0.4,1.7,3.3
Javon Freeman-Liberty,TOR,24.0,22,18.3,2.5,5.6,0.444,0.5,1.9,0.238,1.5,1.6,0.917,0.7,2.5,3.2,1.8,0.5,0.2,1.1,1.3,7.0,-7.2
Javonte Green,CHI,30.0,9,25.6,5.0,8.3,0.6,1.1,3.0,0.37,1.1,1.4,0.769,2.2,5.2,7.4,0.6,1.1,0.9,0.8,2.1,12.2,3.1
Javonte Smart,PHI,25.0,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
Jaxson Hayes,LAL,24.0,70,12.5,1.8,2.5,0.72,0.0,0.1,0.0,0.7,1.2,0.622,1.0,2.0,3.0,0.5,0.5,0.4,0.6,1.8,4.3,-1.5
Jay Huff,DEN,26.0,20,2.5,0.5,0.8,0.6,0.2,0.5,0.333,0.1,0.1,1.0,0.1,0.5,0.6,0.1,0.1,0.2,0.1,0.5,1.2,-0.5
Jaylen Brown,BOS,27.0,70,33.5,9.0,17.9,0.499,2.1,5.9,0.354,3.0,4.3,0.703,1.2,4.3,5.5,3.6,1.2,0.5,2.4,2.6,23.0,5.9
Jaylen Nowell,DET,24.0,13,16.4,2.6,6.0,0.436,0.5,2.2,0.207,0.5,0.7,0.778,0.5,1.4,1.8,1.5,0.3,0.2,0.5,1.2,6.2,-2.5
Jaylin Williams,OKC,22.0,69,13.0,1.4,3.3,0.417,0.8,2.1,0.368,0.5,0.6,0.805,0.5,2.9,3.4,1.6,0.4,0.4,0.5,1.4,4.0,1.8
Jayson Tatum,BOS,26.0,74,35.7,9.1,19.3,0.471,3.1,8.2,0.376,5.6,6.7,0.833,0.9,7.2,8.1,4.9,1.0,0.6,2.5,2.0,26.9,8.2
Jeff Dowtin Jr.,PHI,27.0,12,11.8,1.7,3.0,0.556,0.8,1.6,0.474,0.3,0.3,0.75,0.3,1.4,1.7,2.3,0.6,0.1,0.4,0.1,4.3,1.8
Jeff Green,HOU,37.0,78,16.8,2.1,4.7,0.456,0.7,2.1,0.331,1.6,1.9,0.819,0.6,1.7,2.3,0.9,0.2,0.4,0.6,1.3,6.5,-1.0
Jerami Grant,POR,30.0,54,33.9,7.1,15.7,0.451,2.1,5.1,0.402,4.7,5.8,0.817,0.7,2.9,3.5,2.8,0.8,0.6,2.1,2.2,21.0,-6.5
Jeremiah Robinson-Earl,NOP,23.0,39,8.6,1.2,2.4,0.474,0.3,1.0,0.333,0.3,0.4,0.75,0.6,1.4,1.9,0.5,0.3,0.1,0.4,0.6,2.9,-0.6
Jeremy Sochan,SAS,21.0,74,29.6,4.6,10.5,0.438,0.9,3.1,0.308,1.5,1.9,0.771,1.9,4.6,6.4,3.4,0.8,0.5,1.9,2.3,11.6,-4.6
Jericho Sims,NYK,25.0,45,13.0,0.8,1.2,0.691,0.0,0.0,0.0,0.4,0.5,0.667,1.2,2.0,3.3,0.6,0.2,0.4,0.4,1.0,2.0,-0.2
Jermaine Samuels Jr.,HOU,25.0,14,4.3,0.6,1.0,0.643,0.0,0.1,0.0,0.1,0.1,1.0,0.2,0.7,0.9,0.2,0.1,0.1,0.0,0.4,1.4,-0.9
Jerome Robinson,GSW,27.0,22,3.7,0.5,1.5,0.333,0.1,0.8,0.118,0.3,0.5,0.636,0.0,0.2,0.3,0.2,0.0,0.1,0.1,0.2,1.4,1.2
Jett Howard,ORL,20.0,18,3.7,0.6,1.7,0.333,0.4,1.4,0.28,0.1,0.2,0.5,0.1,0.3,0.4,0.3,0.1,0.1,0.2,0.2,1.6,0.2
